sensor_id,timestamp_recorded_utc,no2_ppb,no2_ugm3,pm25_ugm3,temp_c,rh_pct,flag_out_of_range__no2_ppb,flag_out_of_range__no2_ugm3,flag_out_of_range__pm25_ugm3,flag_out_of_range__rh_pct,flag_out_of_range__temp_c,flag_outlier_any,flag_missing__no2_ppb,flag_missing__no2_ugm3,flag_missing__pm25_ugm3,flag_missing__temp_c,flag_missing__rh_pct,flag_missing_any
ZEPHYR_006,2025-07-20 02:00:00+00:00,20.07,39.77,6.76,9.8,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 03:00:00+00:00,22.43,44.03,6.54,12.47,69.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 04:00:00+00:00,23.78,46.46,10.57,13.83,78.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 05:00:00+00:00,21.5,42.21,8.87,12.4,77.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 06:00:00+00:00,22.18,43.16,3.97,15.0,56.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 07:00:00+00:00,26.75,51.43,10.98,18.46,64.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 08:00:00+00:00,28.76,55.58,5.28,16.95,68.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 09:00:00+00:00,24.79,46.91,11.05,23.15,63.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 10:00:00+00:00,34.38,65.34,5.63,21.85,54.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 11:00:00+00:00,26.89,50.66,6.7,24.46,41.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 12:00:00+00:00,22.78,42.78,8.08,25.41,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 13:00:00+00:00,25.82,48.69,9.14,24.18,39.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 14:00:00+00:00,33.45,63.31,5.85,23.06,42.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 15:00:00+00:00,27.21,51.32,5.78,24.1,42.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 16:00:00+00:00,27.38,51.76,9.4,23.42,42.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 17:00:00+00:00,21.75,41.54,8.16,20.38,53.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 18:00:00+00:00,14.38,27.49,5.56,20.17,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 19:00:00+00:00,20.64,39.66,5.5,18.62,55.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 20:00:00+00:00,20.16,38.75,8.16,18.5,68.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 21:00:00+00:00,17.92,34.84,6.01,15.18,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 22:00:00+00:00,13.36,26.15,9.13,13.28,58.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-20 23:00:00+00:00,21.32,41.76,11.75,13.07,90.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 00:00:00+00:00,21.49,42.12,9.39,12.88,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 01:00:00+00:00,17.65,34.43,10.82,14.3,61.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 02:00:00+00:00,22.99,45.4,8.52,10.76,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 03:00:00+00:00,27.67,54.56,14.36,11.16,80.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 04:00:00+00:00,19.88,38.79,8.1,14.2,79.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 05:00:00+00:00,22.97,44.84,8.29,14.05,75.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 06:00:00+00:00,25.03,48.88,11.71,13.97,84.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 07:00:00+00:00,28.46,54.96,4.86,17.15,56.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 08:00:00+00:00,29.8,57.28,4.57,18.51,56.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 09:00:00+00:00,35.75,68.84,9.16,18.02,55.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 10:00:00+00:00,35.27,67.17,5.78,21.24,53.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 11:00:00+00:00,21.91,41.43,3.6,23.37,50.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 12:00:00+00:00,33.18,62.6,8.47,23.99,44.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 13:00:00+00:00,24.09,45.4,13.24,24.37,40.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 14:00:00+00:00,29.38,55.59,6.36,23.16,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 15:00:00+00:00,25.29,47.6,8.03,24.72,38.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 16:00:00+00:00,25.39,48.17,4.74,22.39,43.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 17:00:00+00:00,27.48,52.44,12.55,20.66,46.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 18:00:00+00:00,22.45,42.71,8.19,21.52,49.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 19:00:00+00:00,21.71,41.42,7.44,20.69,60.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 20:00:00+00:00,23.37,44.76,7.66,19.55,62.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 21:00:00+00:00,17.81,34.38,9.39,17.25,57.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 22:00:00+00:00,26.57,51.92,8.48,13.76,65.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-21 23:00:00+00:00,23.28,45.48,8.79,13.82,78.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 00:00:00+00:00,19.03,37.25,12.37,13.25,73.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 01:00:00+00:00,23.59,46.37,12.21,12.07,79.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 02:00:00+00:00,19.86,39.02,11.73,12.24,102.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 03:00:00+00:00,27.26,53.35,8.09,13.33,73.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 04:00:00+00:00,22.05,43.19,13.67,13.08,82.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 05:00:00+00:00,31.67,62.04,10.32,13.06,96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 06:00:00+00:00,33.34,64.82,7.89,15.23,73.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 07:00:00+00:00,34.01,65.64,13.27,17.33,84.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 08:00:00+00:00,32.74,63.06,6.71,17.92,60.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 09:00:00+00:00,25.94,49.62,6.74,19.97,60.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 10:00:00+00:00,30.16,57.32,8.53,21.87,42.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 11:00:00+00:00,37.36,71.11,8.79,21.4,38.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 12:00:00+00:00,32.43,61.32,6.99,23.34,46.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 13:00:00+00:00,29.2,54.97,6.12,24.67,49.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 14:00:00+00:00,18.81,35.58,6.85,23.25,41.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 15:00:00+00:00,27.05,50.75,4.58,25.68,55.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 16:00:00+00:00,21.2,40.27,6.16,22.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 17:00:00+00:00,18.43,35.39,8.55,18.81,44.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 18:00:00+00:00,23.37,44.79,13.02,19.36,69.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 19:00:00+00:00,22.41,43.33,7.05,16.81,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 20:00:00+00:00,21.38,41.25,6.45,17.45,52.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 21:00:00+00:00,22.44,43.65,7.42,15.1,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 22:00:00+00:00,10.48,20.55,5.4,12.75,54.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-22 23:00:00+00:00,13.55,26.36,14.44,15.01,82.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 00:00:00+00:00,25.25,49.61,9.14,12.2,77.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 01:00:00+00:00,13.5,26.52,13.43,12.25,74.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 02:00:00+00:00,18.71,36.73,9.01,12.44,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 03:00:00+00:00,25.49,49.97,13.1,12.84,85.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 04:00:00+00:00,29.24,57.72,5.75,10.86,70.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 05:00:00+00:00,27.81,54.43,6.08,13.3,62.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 06:00:00+00:00,25.39,49.73,11.65,13.12,76.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 07:00:00+00:00,32.04,61.86,8.08,17.23,66.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 08:00:00+00:00,28.75,55.41,9.25,17.73,57.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 09:00:00+00:00,29.61,56.34,6.72,21.49,45.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 10:00:00+00:00,25.08,47.6,8.82,22.27,57.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 11:00:00+00:00,35.43,67.26,7.08,22.17,39.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 12:00:00+00:00,32.76,62.01,9.19,23.03,36.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 13:00:00+00:00,21.23,40.02,9.16,24.25,34.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 14:00:00+00:00,26.71,50.47,5.41,23.56,51.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 15:00:00+00:00,25.55,48.23,7.85,23.85,38.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 16:00:00+00:00,22.06,41.73,6.59,23.21,48.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 17:00:00+00:00,22.1,42.04,9.78,21.59,58.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 18:00:00+00:00,21.26,40.43,8.68,21.63,71.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 19:00:00+00:00,23.63,45.28,9.43,19.46,39.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 20:00:00+00:00,26.79,51.91,7.18,16.21,58.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 21:00:00+00:00,15.12,29.16,7.49,17.54,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 22:00:00+00:00,12.69,24.68,8.38,15.17,61.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-23 23:00:00+00:00,24.1,46.93,3.05,14.77,65.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 00:00:00+00:00,20.47,40.17,8.26,12.52,74.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 01:00:00+00:00,24.72,48.75,2.48,11.12,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 02:00:00+00:00,23.92,47.16,10.9,11.24,82.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 03:00:00+00:00,21.19,41.53,7.5,12.92,84.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 04:00:00+00:00,33.15,65.27,10.63,11.6,84.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 05:00:00+00:00,25.46,49.58,8.62,14.78,78.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 06:00:00+00:00,29.32,57.16,10.47,14.42,73.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 07:00:00+00:00,30.32,58.8,9.9,15.95,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 08:00:00+00:00,26.03,49.94,6.61,19.09,80.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 09:00:00+00:00,26.19,49.48,9.04,23.59,52.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 10:00:00+00:00,29.53,56.45,3.86,20.16,43.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 11:00:00+00:00,30.09,56.71,2.82,24.31,38.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 12:00:00+00:00,24.19,45.65,9.61,23.96,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 13:00:00+00:00,23.5,44.16,7.01,25.19,41.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 14:00:00+00:00,25.45,48.0,6.39,24.09,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 15:00:00+00:00,26.66,50.27,5.35,24.17,35.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 16:00:00+00:00,17.39,32.81,7.53,23.99,53.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 17:00:00+00:00,18.2,34.37,5.02,23.75,48.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 18:00:00+00:00,19.88,38.11,7.27,19.35,48.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 19:00:00+00:00,16.66,31.77,8.61,20.88,44.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 20:00:00+00:00,9.08,17.55,13.12,16.9,48.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 21:00:00+00:00,15.11,29.35,7.77,15.45,63.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 22:00:00+00:00,18.32,35.95,10.0,12.58,68.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-24 23:00:00+00:00,16.71,32.62,7.72,14.06,58.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 00:00:00+00:00,14.09,27.49,4.73,14.24,78.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 01:00:00+00:00,26.06,51.37,10.33,11.24,80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 02:00:00+00:00,22.86,44.99,10.19,11.74,82.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 03:00:00+00:00,22.0,43.42,14.62,10.95,71.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 04:00:00+00:00,22.77,44.65,11.04,12.79,74.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 05:00:00+00:00,21.39,41.98,9.43,12.55,74.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 06:00:00+00:00,22.79,44.6,10.31,13.35,74.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 07:00:00+00:00,27.3,52.82,8.72,16.6,68.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 08:00:00+00:00,22.42,42.9,11.02,19.86,71.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 09:00:00+00:00,25.46,47.99,7.18,24.26,50.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 10:00:00+00:00,27.56,52.32,10.28,22.19,45.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 11:00:00+00:00,20.96,39.5,8.42,24.35,48.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 12:00:00+00:00,22.94,43.31,9.47,23.78,49.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 13:00:00+00:00,29.17,55.36,6.52,22.26,34.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 14:00:00+00:00,21.13,39.73,6.63,25.03,43.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 15:00:00+00:00,12.56,23.7,8.54,23.97,46.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 16:00:00+00:00,17.41,32.94,12.27,23.19,52.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 17:00:00+00:00,24.63,47.01,7.27,20.58,56.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 18:00:00+00:00,23.51,44.96,7.6,20.01,43.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 19:00:00+00:00,19.1,36.77,7.29,18.06,52.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 20:00:00+00:00,11.68,22.46,9.52,18.4,61.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 21:00:00+00:00,14.21,27.54,8.83,16.18,63.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 22:00:00+00:00,14.48,28.29,10.88,13.84,69.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-25 23:00:00+00:00,13.72,26.8,7.38,13.88,61.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-26 00:00:00+00:00,19.99,39.2,10.88,12.72,73.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-26 01:00:00+00:00,14.54,28.69,8.66,10.94,72.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEPHYR_006,2025-07-26 02:00:00+00:00,19.76,39.06,8.79,10.48,80.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
